20001
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 -3.27932e-06  9.33340e-04
 -1.42055e-03  2.54446e-04 -1.48722e-03  1.19518e-03 -4.26735e-06  8.12317e-04
  1.58680e-03 -5.23663e-05  1.32453e-03 -1.15242e-03 -3.27901e-06  9.06775e-04
 -6.68713e-04 -2.73837e-04 -7.84280e-04  5.62551e-06 -3.27901e-06  1.44154e-03
 -1.79647e-03  1.37400e-03  1.67600e-03 -7.27988e-05 -2.70352e-06  5.09790e-04
  2.71456e-03  3.86865e-05  2.70127e-04 -1.95113e-04 -4.48948e-06  1.45379e-03
 -1.98443e-03  7.28358e-05 -2.57077e-04 -8.58821e-04 -4.11034e-06  1.18751e-03
 -1.23259e-03  1.91138e-04 -9.60014e-04  2.95714e-04 -2.97226e-06  1.42446e-03
  1.77476e-03  1.33358e-03  1.85174e-03 -6.00667e-04 -3.76896e-06  1.17640e-04
 -5.74733e-04 -2.40995e-04 -1.39935e-03 -1.37787e-03 -3.07200e-06  4.43242e-04
 -2.07841e-03  1.40046e-03  6.52503e-06 -4.70587e-05 -2.44708e-06  4.35379e-04
 -9.50652e-04  5.70476e-04 -1.75082e-03 -7.88654e-05 -5.10523e-06  1.34959e-03
  2.05670e-03 -1.24486e-03  1.06093e-03  4.99972e-04 -3.55763e-06  5.94481e-04
 -1.51453e-03  6.75498e-04  1.23667e-03  1.17446e-03 -2.28181e-06  5.63397e-04
  7.40982e-04 -9.42798e-04  1.93960e-03  3.56950e-04 -2.69123e-06  1.06620e-03
  2.62058e-03 -5.48442e-04 -5.20678e-04 -7.05666e-04 -3.55709e-06  1.16375e-03
 -1.89045e-03 -7.85277e-04 -1.92655e-03 -7.55817e-04 -3.68586e-06  9.82418e-04
  1.11690e-03  6.31476e-04  8.85197e-04  1.32115e-03 -2.25902e-06  9.41252e-05
 -1.09162e-03  1.23725e-03 -2.05835e-03  7.73731e-04 -2.26429e-06  1.53643e-04
  1.91573e-03  1.73379e-04  7.53396e-04  7.73062e-05 -3.75519e-06  1.45500e-03
  2.29165e-03 -1.98925e-04 -1.70689e-03  1.57750e-04 -3.48060e-06  1.44520e-03
 -2.21938e-03 -4.98754e-04 -3.01010e-04  2.55618e-04 -3.23774e-06  1.35609e-03
 -1.46754e-03  7.11023e-04  4.01927e-04  3.13001e-04 -2.60991e-06  1.24481e-03
 -9.03662e-04  1.02118e-03 -2.23409e-03 -9.96680e-04 -4.71439e-06  3.41877e-04
  2.10369e-03 -9.51162e-04  5.77662e-04 -4.63575e-04 -2.75447e-06  1.01659e-03
  2.85553e-03 -5.72391e-04 -1.25276e-04 -9.17979e-04 -4.50682e-06  9.91336e-04
  1.35185e-03 -6.75833e-05  1.28060e-03 -3.44313e-05 -4.39071e-06  1.46537e-03
 -2.03142e-03  7.84880e-04  9.29130e-04 -1.03101e-03 -2.78859e-06  6.88510e-04
  2.00971e-03  9.52328e-05 -7.40346e-04 -9.94578e-04 -1.69267e-06  1.07462e-03
  2.76155e-03 -1.19886e-03 -3.74086e-05 -3.98531e-04 -4.03466e-06  7.46302e-04
 -2.12540e-03 -6.22333e-05 -1.09181e-03 -5.68496e-06 -3.35167e-06  1.46600e-03
  8.81952e-04 -7.15627e-04  1.71994e-03 -1.59340e-04 -3.05920e-06  1.27104e-03
  1.82175e-03 -1.27371e-03 -9.16080e-04 -7.13818e-04 -4.01584e-06  1.45557e-04
 -2.31336e-03 -9.64312e-04  1.38326e-04  3.09544e-04 -1.72155e-06  1.06177e-03
  2.19767e-03 -1.36417e-03  1.54420e-03  5.24306e-04 -2.71289e-06  1.31178e-04
 -1.56152e-03 -4.59205e-04 -5.64612e-04 -1.15469e-03 -3.49686e-06  7.80308e-04
  1.37535e-03  9.79061e-05  1.78584e-03  5.61356e-04 -3.69408e-06  1.35217e-03
 -2.38384e-03 -1.18128e-03  1.08290e-03 -6.52328e-04 -3.08753e-06  5.76285e-04
 -8.80167e-04 -2.63308e-05 -3.22977e-04 -7.80341e-05 -3.13644e-06  1.46502e-03
  2.50310e-03 -1.73817e-04  2.84918e-05  4.36755e-04 -4.24621e-06  1.39000e-03
 -2.00792e-03 -1.01854e-04  1.43437e-03  2.12936e-04 -2.92015e-06  1.44822e-03
  1.75126e-03 -8.33445e-04 -6.74446e-04 -1.20626e-03 -4.10894e-06  5.80898e-05
  1.18739e-03  8.92601e-04  2.31304e-03 -1.88179e-04 -4.88433e-06  1.14931e-03
 -1.06813e-03  3.46715e-04 -1.20165e-03 -9.48359e-04 -2.56610e-06  1.06464e-03
  1.93922e-03  2.37598e-04  1.61010e-03  1.00595e-04 -2.18147e-06  1.44447e-03
 -2.57180e-03  4.34121e-04  2.04226e-04 -3.55989e-04 -3.61596e-06  1.35568e-03
  1.56330e-03  1.99284e-04 -1.47243e-04  1.44598e-06 -3.35238e-06  1.45374e-03
  2.31514e-03  7.63827e-04 -8.50180e-04  1.46920e-04 -3.12459e-06  1.24421e-03
 -2.66578e-03  1.09829e-03 -4.10844e-04 -4.78115e-04 -1.91876e-06  8.47488e-04
  1.46932e-03 -1.08756e-03 -5.93754e-05  8.93224e-04 -3.88953e-06  4.15235e-04
  2.22116e-03  8.87302e-04  6.43562e-04  9.59783e-04 -3.37371e-06  6.66765e-04
 -1.72598e-03  7.99367e-04  8.19297e-04  9.77316e-05 -3.04171e-06  1.22659e-03
 -9.74147e-04 -2.00883e-04  1.16359e-04  5.10625e-05 -3.02269e-06  1.45262e-03
